Time,GLOBAL time,MPH,RPM,Voltage,Fuel Pressure,Pitot 1,Pitot 2,Pitot 3,Manifold Absolute Pressure,Lambda,pitot 4,Brake Pressure Front,Brake Pressure Rear
294775045,11/10/24_10:24:42.971,176,3056,129,54,65526,65533,65529,809,93,65532,62,47
294875044,11/10/24_10:24:43.71,171,2952,128,54,65526,65533,65529,799,93,65533,53,42
294975046,11/10/24_10:24:43.151,172,2893,129,54,65526,65533,65529,801,96,65533,47,32
295075052,11/10/24_10:24:43.271,170,2944,129,54,65526,65533,65529,809,96,65533,47,32
295175043,11/10/24_10:24:43.371,174,2933,128,54,65526,65533,65529,807,93,65532,47,36
295275044,11/10/24_10:24:43.471,174,2976,128,54,65526,65533,65529,824,92,65533,47,36
295376043,11/10/24_10:24:43.571,172,2877,128,54,65526,65533,65529,838,90,65532,47,31
295476043,11/10/24_10:24:43.671,174,2837,128,55,65526,65533,65529,838,90,65532,42,26
295585708,11/10/24_10:24:43.771,175,2805,129,54,65526,65533,65529,855,90,65532,42,31
295685044,11/10/24_10:24:43.871,183,2869,130,54,65526,65533,65529,879,92,65532,42,32
295785044,11/10/24_10:24:43.971,182,2877,129,54,65526,65533,65529,849,94,65532,42,37
295885046,11/10/24_10:24:44.71,186,2984,129,54,65526,65533,65529,850,92,65533,42,37
295986039,11/10/24_10:24:44.151,189,2925,129,54,65526,65533,65529,887,92,65533,42,42
296086042,11/10/24_10:24:44.271,200,2905,130,54,65526,65533,65529,841,93,65532,42,31
296186042,11/10/24_10:24:44.371,199,2857,130,55,65526,65533,65529,842,94,65532,42,32
296286043,11/10/24_10:24:44.451,203,3004,131,54,65526,65533,65529,865,94,65532,37,32
296386040,11/10/24_10:24:44.571,200,3048,131,54,65526,65533,65529,876,94,65533,42,32
296486043,11/10/24_10:24:44.671,207,2964,130,54,65526,65533,65529,863,94,65533,42,36
296587043,11/10/24_10:24:44.771,205,2937,131,55,65526,65533,65529,858,93,65532,42,31
296687039,11/10/24_10:24:44.871,208,2825,130,54,65526,65533,65529,843,94,65532,47,31
296787048,11/10/24_10:24:44.971,208,2801,130,54,65526,65533,65529,869,95,65533,47,37
296887044,11/10/24_10:24:45.71,214,2789,130,54,65526,65533,65529,851,95,65533,47,42
296987040,11/10/24_10:24:45.171,212,2992,130,54,65526,65533,65529,837,94,65533,42,31
297087043,11/10/24_10:24:45.271,214,3139,130,54,65526,65533,65529,845,96,65532,47,32
297188048,11/10/24_10:24:45.371,215,3008,129,54,65526,65533,65529,828,97,65532,47,31
297288043,11/10/24_10:24:45.471,221,2817,130,55,65526,65533,65529,819,97,65533,52,31
297388040,11/10/24_10:24:45.571,217,2873,130,54,65526,65533,65529,833,95,65533,42,26
297488043,11/10/24_10:24:45.671,220,3068,131,54,65526,65533,65529,845,94,65533,47,32
297588047,11/10/24_10:24:45.771,215,3076,131,54,65526,65533,65529,847,95,65532,47,42
297688039,11/10/24_10:24:45.851,221,3068,131,54,65526,65533,65529,878,98,65532,47,31
297789045,11/10/24_10:24:45.971,215,2992,130,54,65526,65533,65529,880,98,65532,42,36
297910042,11/10/24_10:24:46.91,216,2853,130,54,65526,65533,65529,849,96,65532,42,32
298010048,11/10/24_10:24:46.191,214,2853,130,54,65526,65533,65529,845,96,65533,42,31
298110040,11/10/24_10:24:46.291,217,2853,131,54,65526,65533,65529,879,94,65533,42,32
298210042,11/10/24_10:24:46.391,217,2885,130,54,65526,65533,65529,872,96,65533,47,32
298310043,11/10/24_10:24:46.491,217,2980,130,54,65526,65533,65529,849,94,65533,42,31
298411042,11/10/24_10:24:46.591,220,3056,130,54,65526,65533,65529,868,95,65532,47,36
298511040,11/10/24_10:24:46.691,218,2992,130,54,65526,65533,65529,854,96,65533,47,32
298611042,11/10/24_10:24:46.791,219,2948,130,54,65526,65533,65529,859,96,65533,42,31
298711042,11/10/24_10:24:46.891,219,2869,129,54,65526,65533,65529,864,97,65532,42,36
298811054,11/10/24_10:24:46.991,228,2909,129,54,65526,65533,65529,837,96,65533,47,32
298911041,11/10/24_10:24:47.91,223,3064,129,54,65526,65533,65529,864,96,65532,41,36
299012042,11/10/24_10:24:47.191,227,3131,129,54,65526,65533,65529,861,96,65533,42,32
299112043,11/10/24_10:24:47.291,227,3119,127,54,65526,65533,65529,810,96,65533,53,47
299212042,11/10/24_10:24:47.391,228,2968,129,54,65526,65533,65529,835,99,65533,58,42
299312044,11/10/24_10:24:47.491,226,2937,128,54,65526,65533,65529,833,96,65532,63,47
299412044,11/10/24_10:24:47.591,224,2917,128,54,65526,65533,65529,827,97,65533,57,47
299512041,11/10/24_10:24:47.691,227,3127,128,54,65526,65533,65529,817,95,65533,58,52
299613042,11/10/24_10:24:47.791,223,3131,129,54,65526,65533,65529,815,105,65533,63,47
299713046,11/10/24_10:24:47.891,219,3091,128,54,65526,65533,65529,813,99,65533,73,47
299813045,11/10/24_10:24:47.991,215,2996,129,54,65526,65533,65529,817,100,65532,89,63
299913045,11/10/24_10:24:48.91,223,2980,128,54,65526,65533,65529,787,96,65533,124,73
300013046,11/10/24_10:24:48.191,213,2960,129,54,65526,65533,65529,813,97,65532,176,104
300113043,11/10/24_10:24:48.291,211,3091,129,54,65526,65533,65529,802,98,65532,186,124
300214043,11/10/24_10:24:48.371,204,3191,130,54,65526,65533,65529,836,98,65532,171,129
300314042,11/10/24_10:24:48.491,208,3028,129,54,65526,65533,65529,833,100,65533,160,119
300414042,11/10/24_10:24:48.591,200,3020,130,54,65526,65533,65529,827,96,65532,176,114
300514044,11/10/24_10:24:48.651,196,3000,130,54,65526,65533,65529,783,95,65533,182,125
300614047,11/10/24_10:24:48.791,188,2956,130,54,65526,65533,65529,810,95,65533,187,146
300724360,11/10/24_10:24:48.911,189,3123,127,54,65526,65533,65529,830,96,65533,171,129
300824043,11/10/24_10:24:49.11,183,3091,126,54,65526,65533,65529,815,98,65532,197,140
300924044,11/10/24_10:24:49.91,173,3012,126,54,65526,65533,65529,800,99,65533,202,145
301024043,11/10/24_10:24:49.211,169,2976,126,54,65526,65533,65529,782,98,65533,223,166
301124047,11/10/24_10:24:49.311,163,2952,126,54,65526,65533,65529,802,96,65533,223,171
301224044,11/10/24_10:24:49.411,162,3036,126,54,65526,65533,65529,780,96,65533,238,182
301325046,11/10/24_10:24:49.511,154,3211,126,53,65526,65533,65529,828,97,65533,254,192
301425044,11/10/24_10:24:49.611,146,3103,126,51,65526,65533,65529,820,97,65532,254,182
301525046,11/10/24_10:24:49.711,139,3036,126,52,65526,65533,65529,806,99,65533,237,175
301625044,11/10/24_10:24:49.811,131,3016,125,53,65526,65533,65529,777,96,65533,228,171
301725046,11/10/24_10:24:49.911,122,2905,125,54,65526,65533,65529,787,98,65532,228,166
301825045,11/10/24_10:24:50.11,117,2960,125,54,65526,65533,65529,766,96,65533,223,176
301926043,11/10/24_10:24:50.91,109,3088,125,54,65526,65533,65529,792,98,65533,228,187
302026039,11/10/24_10:24:50.211,109,3159,126,54,65526,65533,65529,815,95,65532,233,181
302126043,11/10/24_10:24:50.311,96,3131,126,52,65526,65533,65529,816,97,65533,238,176
302226043,11/10/24_10:24:50.411,86,3199,126,51,65526,65533,65529,804,97,65533,228,176
302326039,11/10/24_10:24:50.511,86,3032,125,51,65526,65533,65529,790,94,65532,228,171
302426045,11/10/24_10:24:50.611,72,2956,125,53,65526,65533,65529,767,97,65533,222,171
302527043,11/10/24_10:24:50.711,72,3008,125,54,65526,65533,65529,777,98,65533,218,166
302627041,11/10/24_10:24:50.811,62,3183,125,54,65526,65533,65529,804,95,65532,217,166
302727044,11/10/24_10:24:50.911,55,3008,126,54,65526,65533,65529,808,93,65533,228,171
302827042,11/10/24_10:24:51.11,55,3000,125,54,65526,65533,65529,803,95,65532,233,171
302927049,11/10/24_10:24:51.111,51,2956,126,52,65526,65533,65529,787,93,65533,228,166
303027040,11/10/24_10:24:51.211,37,2940,126,51,65526,65533,65529,798,94,65533,222,171
303128043,11/10/24_10:24:51.311,29,2937,127,51,65526,65533,65529,791,92,65533,222,181
303228044,11/10/24_10:24:51.411,29,2956,126,54,65526,65533,65529,775,92,65533,222,181
303328040,11/10/24_10:24:51.511,29,3107,127,54,65526,65533,65529,796,94,65533,228,176
303428042,11/10/24_10:24:51.611,29,3151,126,54,65526,65533,65529,800,93,65533,223,176
303528042,11/10/24_10:24:51.711,29,3040,126,54,65526,65533,65529,780,96,65533,223,176
303628043,11/10/24_10:24:51.811,28,2996,126,54,65526,65533,65529,765,94,65533,228,176
303729063,11/10/24_10:24:51.911,23,2921,127,54,65526,65533,65529,781,96,65533,217,171
303829042,11/10/24_10:24:52.11,20,3064,127,54,65526,65533,65529,815,94,65532,217,166
303929043,11/10/24_10:24:52.111,17,3171,129,54,65526,65533,65529,806,94,65533,213,166
304029049,11/10/24_10:24:52.211,15,3052,129,54,65526,65533,65529,814,95,65532,217,160
304129042,11/10/24_10:24:52.311,14,3052,129,54,65526,65533,65529,823,92,65532,207,161
304229043,11/10/24_10:24:52.411,0,2984,129,54,65526,65533,65529,813,92,65533,212,160
304330049,11/10/24_10:24:52.511,0,3052,130,54,65526,65533,65529,783,91,65533,212,166
304430044,11/10/24_10:24:52.611,0,3155,128,54,65526,65533,65529,790,93,65532,218,161
304530045,11/10/24_10:24:52.711,0,3072,130,54,65526,65533,65529,791,93,65532,207,161
304630043,11/10/24_10:24:52.811,0,3012,129,54,65526,65533,65529,754,96,65532,212,166
304730046,11/10/24_10:24:52.871,0,2913,128,54,65526,65533,65529,771,97,65532,213,166
304830048,11/10/24_10:24:53.11,0,3084,129,54,65526,65533,65529,773,93,65532,213,171
304931044,11/10/24_10:24:53.111,0,3123,129,54,65526,65533,65529,808,94,65532,212,166
305031046,11/10/24_10:24:53.211,0,3060,129,54,65526,65533,65529,791,95,65532,213,166
305131041,11/10/24_10:24:53.311,0,2960,129,54,65526,65533,65529,781,97,65532,212,171
305231043,11/10/24_10:24:53.411,0,2913,130,54,65526,65533,65529,784,98,65532,212,166
305331043,11/10/24_10:24:53.511,0,2889,129,54,65526,65533,65529,796,95,65532,213,166
305431040,11/10/24_10:24:53.611,0,2929,130,54,65526,65533,65529,794,93,65532,217,166
305532045,11/10/24_10:24:53.711,0,2960,130,54,65526,65533,65529,769,92,65532,218,161
305632043,11/10/24_10:24:53.811,0,2984,130,54,65526,65533,65529,779,92,65533,218,171
305732051,11/10/24_10:24:53.911,0,2972,129,54,65526,65533,65529,780,91,65532,212,160
305837327,11/10/24_10:24:54.31,0,2944,124,54,65526,65533,65529,776,92,65533,212,171
305937043,11/10/24_10:24:54.131,0,2984,124,54,65526,65533,65529,769,92,65532,218,161
306037044,11/10/24_10:24:54.231,0,2933,124,55,65526,65533,65529,773,92,65532,218,166
306137040,11/10/24_10:24:54.331,0,2944,124,54,65526,65533,65529,762,92,65532,212,166
306238042,11/10/24_10:24:54.431,0,3020,124,55,65526,65533,65529,779,93,65532,212,171
306338044,11/10/24_10:24:54.531,0,3183,124,55,65526,65533,65529,793,94,65532,213,166
306438042,11/10/24_10:24:54.631,0,2984,124,54,65526,65533,65529,768,94,65532,213,171
306538038,11/10/24_10:24:54.711,0,2940,123,55,65526,65533,65529,748,93,65532,217,171
306638043,11/10/24_10:24:54.831,0,2885,124,54,65526,65533,65529,761,93,65532,218,166
306738044,11/10/24_10:24:54.931,0,2972,124,54,65526,65533,65529,758,92,65532,217,171
306839039,11/10/24_10:24:55.31,0,3103,124,54,65526,65533,65529,793,92,65532,218,161
306939042,11/10/24_10:24:55.131,0,3159,124,54,65526,65533,65529,803,94,65532,222,160
307039046,11/10/24_10:24:55.231,0,3115,125,54,65526,65533,65529,864,99,65532,212,171
307139044,11/10/24_10:24:55.331,0,3727,124,54,65526,65533,65529,774,94,65532,212,166
307239039,11/10/24_10:24:55.411,0,4180,126,54,65526,65533,65529,793,94,65533,222,166
307339042,11/10/24_10:24:55.531,0,4447,125,54,65526,65533,65529,699,92,65532,218,161
307440046,11/10/24_10:24:55.631,0,4176,126,54,65526,65533,65529,710,89,65532,224,172
307540042,11/10/24_10:24:55.730,0,3922,126,54,65526,65533,65529,710,85,65533,217,176
307640046,11/10/24_10:24:55.830,0,3906,128,54,65526,65532,65529,720,87,65532,218,171
307740044,11/10/24_10:24:55.930,0,3870,127,54,65526,65533,65529,734,93,65533,212,171
307840048,11/10/24_10:24:56.30,0,3934,128,54,65526,65533,65529,731,92,65532,217,171
307940040,11/10/24_10:24:56.130,0,3688,125,54,65526,65532,65529,679,93,65532,218,171
308041042,11/10/24_10:24:56.230,0,3660,128,54,65526,65533,65529,708,92,65532,217,171
308141043,11/10/24_10:24:56.330,0,3783,127,54,65526,65533,65529,672,93,65532,218,166
308241039,11/10/24_10:24:56.430,0,3572,128,54,65526,65532,65529,645,94,65532,218,171
308341043,11/10/24_10:24:56.530,0,3497,128,54,65526,65533,65529,629,91,65532,217,166
308441046,11/10/24_10:24:56.630,0,3497,128,54,65526,65533,65529,635,93,65532,212,171
308541042,11/10/24_10:24:56.730,0,3310,128,54,65526,65533,65529,635,93,65532,217,171
308642038,11/10/24_10:24:56.830,0,3262,130,54,65526,65533,65529,673,93,65532,218,166
308742050,11/10/24_10:24:56.930,0,3107,129,54,65526,65533,65529,720,92,65532,218,171
308842042,11/10/24_10:24:57.30,0,3143,130,54,65526,65533,65529,782,88,65532,222,171
308942052,11/10/24_10:24:57.130,0,3203,130,54,65526,65533,65529,734,85,65532,222,171
309042042,11/10/24_10:24:57.230,0,3103,130,54,65526,65533,65529,749,84,65532,222,171
309142042,11/10/24_10:24:57.330,0,3052,130,54,65526,65533,65529,746,84,65532,222,171
309243044,11/10/24_10:24:57.410,0,3143,125,55,65526,65533,65529,780,84,65532,212,171
309343047,11/10/24_10:24:57.530,0,3203,124,54,65526,65533,65529,812,84,65532,217,171
309443045,11/10/24_10:24:57.630,0,3099,123,54,65526,65533,65529,798,90,65532,228,171
309543043,11/10/24_10:24:57.730,0,3020,124,54,65526,65533,65529,819,93,65532,222,166
309643048,11/10/24_10:24:57.810,0,3016,124,54,65526,65533,65529,857,94,65532,223,171
309743049,11/10/24_10:24:57.930,0,3076,124,55,65526,65533,65529,839,96,65532,217,176
309844046,11/10/24_10:24:58.30,0,3274,124,54,65526,65533,65529,871,95,65532,217,171
309944042,11/10/24_10:24:58.130,0,3155,125,54,65526,65533,65529,846,98,65532,217,166
310044046,11/10/24_10:24:58.230,0,3060,124,54,65526,65533,65529,828,94,65532,217,171
310144047,11/10/24_10:24:58.330,0,3004,124,54,65526,65533,65529,845,96,65532,207,166
310244045,11/10/24_10:24:58.430,0,2992,124,54,65526,65533,65529,845,98,65532,207,156
310344047,11/10/24_10:24:58.510,0,3135,124,54,65526,65533,65529,850,96,65532,202,156
310445042,11/10/24_10:24:58.630,0,3250,124,54,65526,65533,65529,856,97,65532,197,155
310545045,11/10/24_10:24:58.730,0,3151,124,54,65526,65533,65529,845,103,65532,187,145
310645046,11/10/24_10:24:58.830,0,3016,123,55,65526,65533,65529,825,96,65532,181,135
310745043,11/10/24_10:24:58.930,0,3008,124,54,65526,65533,65529,804,99,65532,166,135
310845046,11/10/24_10:24:59.30,0,3099,124,54,65526,65533,65529,863,103,65532,130,114
310955595,11/10/24_10:24:59.150,0,3179,129,54,65526,65533,65529,833,102,65532,57,57
311055042,11/10/24_10:24:59.250,0,3020,128,54,65526,65533,65529,825,103,65532,42,31
311155043,11/10/24_10:24:59.330,0,3028,128,54,65526,65533,65529,823,98,65532,31,31
311255042,11/10/24_10:24:59.450,0,2917,128,54,65526,65533,65529,849,100,65532,37,26
311355042,11/10/24_10:24:59.550,0,2980,128,54,65526,65533,65529,818,97,65532,37,26
311455049,11/10/24_10:24:59.630,0,3179,128,54,65526,65533,65529,837,98,65532,42,21
311555042,11/10/24_10:24:59.750,0,3147,128,54,65526,65533,65529,858,95,65532,42,31
311656044,11/10/24_10:24:59.850,0,3123,127,54,65526,65533,65529,838,95,65532,47,31
311756047,11/10/24_10:24:59.950,0,3103,128,54,65526,65533,65529,851,96,65532,42,31
311856040,11/10/24_10:25:0.30,0,3008,127,54,65526,65533,65529,891,94,65532,42,31
311956042,11/10/24_10:25:0.150,0,2929,126,54,65526,65533,65529,851,94,65532,47,26
312056044,11/10/24_10:25:0.250,0,2889,126,55,65526,65533,65529,856,93,65532,42,31
312156041,11/10/24_10:25:0.330,0,2789,127,54,65526,65533,65529,860,91,65532,42,36
312257042,11/10/24_10:25:0.450,0,2813,127,54,65526,65533,65529,881,92,65532,42,31
312357043,11/10/24_10:25:0.550,0,2905,126,54,65526,65533,65529,861,92,65532,52,31
312457040,11/10/24_10:25:0.630,0,2960,125,54,65526,65533,65529,864,92,65532,37,37
312557050,11/10/24_10:25:0.750,0,2972,126,54,65526,65533,65529,864,92,65532,47,31
312657042,11/10/24_10:25:0.850,0,2929,126,54,65526,65533,65529,900,91,65532,53,32
312757042,11/10/24_10:25:0.950,0,2793,124,54,65526,65533,65529,869,92,65532,47,37
312858040,11/10/24_10:25:1.50,0,3012,125,54,65526,65532,65529,873,90,65532,47,31
312958042,11/10/24_10:25:1.150,36,2960,125,54,65526,65533,65529,888,91,65532,42,36
313058044,11/10/24_10:25:1.250,36,2873,126,54,65526,65533,65529,905,90,65532,42,36
313158044,11/10/24_10:25:1.350,36,2877,124,55,65526,65533,65529,890,90,65532,47,31
313258039,11/10/24_10:25:1.430,49,2944,125,54,65526,65533,65529,872,91,65532,47,36
313358044,11/10/24_10:25:1.550,49,2952,124,54,65526,65533,65529,893,92,65532,42,37
313459042,11/10/24_10:25:1.650,49,2881,124,54,65526,65533,65529,867,92,65532,47,37
313559045,11/10/24_10:25:1.710,59,2901,124,55,65526,65533,65529,879,91,65532,42,36
313659042,11/10/24_10:25:1.850,59,2686,124,54,65526,65533,65529,918,91,65532,47,36
313759051,11/10/24_10:25:1.950,69,1780,123,54,65526,65533,65529,993,91,65532,47,36
313859044,11/10/24_10:25:2.50,91,1252,123,54,65526,65533,65529,986,91,65532,47,31
313959041,11/10/24_10:25:2.130,113,902,121,54,65526,65533,65529,999,95,65532,47,36
314060043,11/10/24_10:25:2.250,113,105,120,54,65526,65533,65529,996,96,65532,47,36
314160043,11/10/24_10:25:2.350,107,105,120,54,65526,65533,65529,996,96,65532,47,42
314260043,11/10/24_10:25:2.410,99,0,130,53,65526,65533,65529,996,96,65532,52,31
314360046,11/10/24_10:25:2.550,95,0,130,45,65526,65533,65529,996,96,65532,47,32
314460042,11/10/24_10:25:2.650,95,0,130,44,65526,65533,65529,996,96,65532,47,36
314560050,11/10/24_10:25:2.710,91,0,130,44,65526,65533,65529,996,96,65532,47,26
314660040,11/10/24_10:25:2.850,94,0,130,44,65526,65533,65529,996,96,65532,47,36
314761048,11/10/24_10:25:2.950,94,0,130,43,65526,65533,65529,996,96,65532,42,36
314861044,11/10/24_10:25:3.50,87,0,130,43,65526,65533,65529,996,95,65532,47,36
314961039,11/10/24_10:25:3.130,87,0,130,43,65526,65533,65529,996,95,65532,42,31
315061043,11/10/24_10:25:3.250,82,0,130,42,65526,65533,65529,996,95,65532,42,31
315161043,11/10/24_10:25:3.350,78,0,130,42,65526,65533,65529,996,95,65532,42,32
315261040,11/10/24_10:25:3.450,78,0,130,42,65526,65533,65529,994,95,65532,47,36
315362044,11/10/24_10:25:3.550,68,119,121,41,65526,65533,65529,996,95,65532,47,31
315462043,11/10/24_10:25:3.650,68,119,126,52,65526,65533,65529,996,95,65532,42,37
315562044,11/10/24_10:25:3.750,68,119,127,52,65526,65533,65529,996,95,65532,42,37
315662049,11/10/24_10:25:3.850,45,0,130,51,65526,65533,65529,995,95,65532,42,31
315762043,11/10/24_10:25:3.950,34,32,120,46,65526,65533,65529,996,95,65532,46,36
315862043,11/10/24_10:25:4.50,27,32,126,51,65526,65533,65529,996,95,65532,42,32
315962043,11/10/24_10:25:4.130,23,0,126,53,65526,65533,65529,996,95,65532,47,31
316072635,11/10/24_10:25:4.250,46,0,130,53,65526,65533,65529,996,95,65532,99,47
316172047,11/10/24_10:25:4.350,46,0,130,45,65526,65533,65529,996,95,65532,202,114
316272043,11/10/24_10:25:4.450,46,0,130,44,65526,65533,65529,996,95,65532,424,300
316372039,11/10/24_10:25:4.550,42,0,130,44,65526,65533,65529,996,95,65532,434,320
316472042,11/10/24_10:25:4.650,32,0,130,44,65526,65533,65529,997,95,65532,424,285
316573042,11/10/24_10:25:4.750,25,0,130,43,65526,65533,65529,996,96,65532,326,223
316673051,11/10/24_10:25:4.850,21,0,130,43,65526,65533,65529,996,96,65532,295,202
316773050,11/10/24_10:25:4.950,19,0,130,43,65526,65533,65529,996,96,65532,279,186
316874074,11/10/24_10:25:5.50,16,0,130,42,65526,65533,65529,996,96,65532,269,181
316974042,11/10/24_10:25:5.150,15,0,130,42,65526,65533,65529,996,96,65532,269,186
317074043,11/10/24_10:25:5.250,0,0,130,41,65526,65533,65529,996,96,65532,264,176
317175042,11/10/24_10:25:5.370,0,0,130,41,65526,65533,65529,996,96,65532,259,176
317275044,11/10/24_10:25:5.470,0,0,130,41,65526,65533,65529,996,96,65532,259,171
317375044,11/10/24_10:25:5.550,0,0,130,40,65526,65533,65529,996,96,65532,264,171
317475042,11/10/24_10:25:5.670,0,0,130,40,65526,65533,65529,996,96,65532,269,181
317575046,11/10/24_10:25:5.770,0,0,130,40,65526,65533,65529,996,96,65532,321,207
317675050,11/10/24_10:25:5.870,0,32,99,51,65526,65533,65529,995,96,65532,408,274
317775042,11/10/24_10:25:5.950,7696,249,108,53,65526,65533,65529,995,96,65532,434,289
317876042,11/10/24_10:25:6.70,65535,254,109,54,65526,65533,65529,994,96,65532,429,284
317976042,11/10/24_10:25:6.170,1235,266,111,54,65526,65533,65529,995,96,65532,408,258
318076042,11/10/24_10:25:6.250,28436,351,111,54,65526,65533,65529,995,97,65532,377,243
318176044,11/10/24_10:25:6.370,13819,354,111,54,65526,65533,65529,995,97,65532,367,233
318276044,11/10/24_10:25:6.470,1341,306,113,54,65526,65533,65529,1002,98,65532,346,222
318376039,11/10/24_10:25:6.550,137,894,120,54,65526,65533,65529,992,113,65532,326,213
318477043,11/10/24_10:25:6.670,98,2130,123,54,65526,65533,65529,990,86,65532,315,202
318577044,11/10/24_10:25:6.770,57,3990,129,54,65526,65533,65529,960,100,65532,316,202
318677042,11/10/24_10:25:6.870,40,5694,129,54,65526,65533,65529,881,96,65532,275,182
318777039,11/10/24_10:25:6.970,31,6692,128,54,65526,65533,65529,850,89,65533,176,120
318877042,11/10/24_10:25:7.70,25,6243,128,54,65525,65533,65529,815,89,65533,135,98
318977042,11/10/24_10:25:7.170,21,5436,128,54,65526,65533,65529,866,92,65533,145,98
319078042,11/10/24_10:25:7.250,19,4665,129,54,65526,65533,65529,872,94,65533,156,99
319178043,11/10/24_10:25:7.370,16,3934,129,54,65526,65533,65529,895,91,65532,151,104
319278042,11/10/24_10:25:7.470,15,3473,129,54,65526,65533,65529,959,132,65532,155,104
319378046,11/10/24_10:25:7.570,0,4311,128,54,65526,65533,65529,879,110,65532,171,109
319478040,11/10/24_10:25:7.670,65535,4307,129,54,65526,65533,65529,855,84,65532,160,114
319578044,11/10/24_10:25:7.770,65535,3791,128,54,65526,65533,65529,815,82,65532,166,104
319679043,11/10/24_10:25:7.870,65535,4017,126,54,65526,65533,65529,801,79,65533,155,104
319779041,11/10/24_10:25:7.970,65535,3827,128,54,65526,65533,65529,828,85,65532,109,88
319879043,11/10/24_10:25:8.70,65535,3692,128,54,65526,65533,65529,817,85,65532,63,58
319979042,11/10/24_10:25:8.170,65535,3854,125,54,65526,65533,65529,768,82,65532,42,31
320079042,11/10/24_10:25:8.250,65535,3926,127,54,65526,65533,65529,754,87,65532,37,21
320179043,11/10/24_10:25:8.370,65535,3668,127,54,65526,65533,65529,760,85,65532,42,32
320280043,11/10/24_10:25:8.470,65535,3676,128,54,65526,65532,65529,728,81,65532,31,26
320380042,11/10/24_10:25:8.570,65535,3680,127,54,65526,65533,65529,737,83,65532,42,32
320480041,11/10/24_10:25:8.650,65535,3465,125,54,65526,65533,65529,727,84,65532,42,32
320580043,11/10/24_10:25:8.770,65535,3556,127,54,65526,65533,65529,699,82,65532,42,32
320680042,11/10/24_10:25:8.870,65535,3298,125,54,65526,65533,65529,719,84,65532,47,36
320780041,11/10/24_10:25:8.970,65535,2841,127,54,65526,65533,65529,846,82,65532,42,31
320881046,11/10/24_10:25:9.70,65535,2702,127,54,65526,65533,65529,916,79,65532,42,26
320981053,11/10/24_10:25:9.171,65535,2917,127,54,65526,65533,65529,877,79,65532,42,31
321081043,11/10/24_10:25:9.271,65535,2766,127,54,65526,65533,65529,906,81,65532,42,32
321190535,11/10/24_10:25:9.371,65535,2793,130,54,65526,65533,65529,902,78,65532,47,36
321290042,11/10/24_10:25:9.471,65535,2893,130,54,65526,65533,65529,823,80,65532,47,42
321391044,11/10/24_10:25:9.571,65535,2523,129,54,65526,65533,65529,866,81,65532,42,36
321491040,11/10/24_10:25:9.671,27,2758,130,55,65526,65533,65529,893,78,65532,42,36
321591043,11/10/24_10:25:9.771,27,2829,130,54,65526,65533,65529,830,80,65532,42,37
321691047,11/10/24_10:25:9.871,27,2789,130,54,65526,65533,65529,854,84,65532,42,36
321791044,11/10/24_10:25:9.971,27,2746,130,54,65526,65533,65529,921,78,65532,47,32
321891040,11/10/24_10:25:10.71,39,2921,130,54,65526,65533,65529,875,79,65532,52,36
321992042,11/10/24_10:25:10.171,39,2897,129,54,65526,65533,65529,864,83,65532,47,31
322092044,11/10/24_10:25:10.271,39,2829,129,54,65526,65533,65529,877,84,65532,42,36
322192045,11/10/24_10:25:10.371,48,2897,129,54,65526,65533,65529,881,82,65532,42,36
322292042,11/10/24_10:25:10.471,48,2905,129,55,65526,65533,65529,867,81,65533,42,32
322392044,11/10/24_10:25:10.571,54,3068,129,54,65526,65533,65529,831,82,65532,47,36
322492042,11/10/24_10:25:10.671,54,2968,129,54,65526,65533,65529,864,85,65532,47,37
322593043,11/10/24_10:25:10.771,54,3028,126,54,65526,65533,65529,872,81,65532,47,31
322693045,11/10/24_10:25:10.871,52,3175,126,54,65526,65533,65529,865,81,65532,42,31
322793049,11/10/24_10:25:10.971,52,3107,126,53,65526,65533,65529,888,83,65532,42,32
322893048,11/10/24_10:25:11.71,52,3211,126,54,65526,65533,65529,886,84,65532,52,31
322993042,11/10/24_10:25:11.171,45,3175,127,54,65526,65533,65529,858,85,65532,47,32
323093042,11/10/24_10:25:11.271,45,3111,126,54,65526,65533,65529,847,84,65532,47,26
323194046,11/10/24_10:25:11.371,45,3040,126,54,65526,65533,65529,867,84,65532,47,31
323294044,11/10/24_10:25:11.471,41,2964,127,54,65526,65533,65529,843,85,65532,47,37
323394045,11/10/24_10:25:11.571,39,3012,127,54,65526,65533,65529,845,83,65532,42,31
323494044,11/10/24_10:25:11.671,39,3159,127,54,65526,65533,65529,879,84,65532,53,32
323594043,11/10/24_10:25:11.771,39,3250,128,54,65526,65533,65529,865,83,65532,53,27
323694047,11/10/24_10:25:11.871,35,3060,127,55,65526,65533,65529,841,86,65532,42,31
323796043,11/10/24_10:25:11.991,31,3008,127,54,65526,65533,65529,839,85,65532,42,37
323896039,11/10/24_10:25:12.51,31,2968,128,54,65526,65533,65529,850,86,65532,42,36
323996042,11/10/24_10:25:12.191,31,2881,128,54,65526,65533,65529,872,85,65532,42,36
324096042,11/10/24_10:25:12.291,31,2972,129,54,65526,65533,65529,841,84,65532,42,36
324196049,11/10/24_10:25:12.391,31,3103,128,54,65526,65533,65529,837,86,65532,47,36
324296040,11/10/24_10:25:12.471,27,3231,128,54,65526,65533,65529,884,86,65532,47,37
324396042,11/10/24_10:25:12.591,27,3163,129,54,65526,65533,65529,853,87,65532,42,37
